Year,National,Province,Constituency,Area Council,Sex,Age,Value
2019,Vanuatu,Shefa,Epi,Vermaul,Male,75-79,2
2019,Vanuatu,Shefa,Epi,Vermaul,Male,80+,2
2019,Vanuatu,Shefa,Epi,Vermaul,Female,0-4,129
2019,Vanuatu,Shefa,Epi,Vermaul,Female,5-9,108
2019,Vanuatu,Shefa,Epi,Vermaul,Female,10-14,92
2019,Vanuatu,Shefa,Epi,Vermaul,Female,15-19,88
2019,Vanuatu,Shefa,Epi,Vermaul,Female,20-24,90
2019,Vanuatu,Shefa,Epi,Vermaul,Female,25-29,42
2019,Vanuatu,Shefa,Epi,Vermaul,Female,30-34,52
2019,Vanuatu,Shefa,Epi,Vermaul,Female,35-39,52
2019,Vanuatu,Shefa,Epi,Vermaul,Female,40-44,36
2019,Vanuatu,Shefa,Epi,Vermaul,Female,45-49,38
2019,Vanuatu,Shefa,Epi,Vermaul,Female,50-54,22
2019,Vanuatu,Shefa,Epi,Vermaul,Female,55-59,20
2019,Vanuatu,Shefa,Epi,Vermaul,Female,60-64,20
2019,Vanuatu,Shefa,Epi,Vermaul,Female,65-69,11
2019,Vanuatu,Shefa,Epi,Vermaul,Female,70-74,6
2019,Vanuatu,Shefa,Epi,Vermaul,Female,75-79,2
2019,Vanuatu,Shefa,Epi,Vermaul,Female,80+,10
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Male,0-4,148
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Male,5-9,126
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Male,10-14,104
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Male,15-19,86
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Male,20-24,76
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Male,25-29,80
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Male,30-34,64
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Male,35-39,40
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Male,40-44,36
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Male,45-49,47
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Male,50-54,34
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Male,55-59,18
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Male,60-64,16
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Male,65-69,10
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Male,70-74,7
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Male,75-79,6
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Male,80+,4
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Female,0-4,148
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Female,5-9,124
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Female,10-14,82
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Female,15-19,62
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Female,20-24,92
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Female,25-29,75
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Female,30-34,46
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Female,35-39,45
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Female,40-44,44
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Female,45-49,30
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Female,50-54,28
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Female,55-59,12
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Female,60-64,15
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Female,65-69,15
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Female,70-74,6
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Female,75-79,5
2019,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Female,80+,6
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Male,0-4,34
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Male,5-9,36
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Male,10-14,33
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Male,15-19,11
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Male,20-24,13
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Male,25-29,14
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Male,30-34,11
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Male,35-39,9
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Male,40-44,12
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Male,45-49,8
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Male,50-54,12
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Male,55-59,4
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Male,60-64,4
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Male,65-69,4
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Male,70-74,4
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Male,75-79,5
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Male,80+,3
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Female,0-4,38
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Female,5-9,31
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Female,10-14,31
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Female,15-19,11
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Female,20-24,17
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Female,25-29,20
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Female,30-34,12
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Female,35-39,13
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Female,40-44,10
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Female,45-49,17
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Female,50-54,9
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Female,55-59,7
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Female,60-64,9
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Female,65-69,8
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Female,70-74,2
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Female,75-79,5
2019,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Female,80+,1
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Male,0-4,61
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Male,5-9,69
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Male,10-14,51
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Male,15-19,63
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Male,20-24,13
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Male,25-29,20
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Male,30-34,20
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Male,35-39,13
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Male,40-44,14
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Male,45-49,9
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Male,50-54,9
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Male,55-59,4
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Male,60-64,6
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Male,65-69,3
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Male,70-74,3
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Male,75-79,2
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Male,80+,10
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Female,0-4,37
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Female,5-9,55
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Female,10-14,54
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Female,15-19,56
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Female,20-24,15
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Female,25-29,21
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Female,30-34,32
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Female,35-39,13
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Female,40-44,11
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Female,45-49,9
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Female,50-54,9
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Female,55-59,7
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Female,60-64,4
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Female,65-69,4
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Female,70-74,7
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Female,75-79,8
2019,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Female,80+,15
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Male,0-4,495
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Male,5-9,570
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Male,10-14,553
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Male,15-19,293
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Male,20-24,223
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Male,25-29,242
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Male,30-34,155
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Male,35-39,172
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Male,40-44,139
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Male,45-49,107
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Male,50-54,88
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Male,55-59,71
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Male,60-64,53
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Male,65-69,54
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Male,70-74,37
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Male,75-79,22
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Male,80+,33
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Female,0-4,497
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Female,5-9,548
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Female,10-14,474
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Female,15-19,262
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Female,20-24,278
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Female,25-29,273
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Female,30-34,181
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Female,35-39,169
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Female,40-44,131
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Female,45-49,106
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Female,50-54,87
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Female,55-59,84
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Female,60-64,54
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Female,65-69,54
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Female,70-74,43
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Female,75-79,19
2019,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Female,80+,54
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Male,0-4,130
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Male,5-9,128
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Male,10-14,113
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Male,15-19,90
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Male,20-24,57
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Male,25-29,43
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Male,30-34,34
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Male,35-39,40
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Male,40-44,28
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Male,45-49,35
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Male,50-54,26
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Male,55-59,18
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Male,60-64,18
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Male,65-69,7
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Male,70-74,4
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Male,75-79,8
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Male,80+,8
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Female,0-4,109
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Female,5-9,128
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Female,10-14,117
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Female,15-19,87
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Female,20-24,52
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Female,25-29,52
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Female,30-34,32
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Female,35-39,53
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Female,40-44,32
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Female,45-49,26
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Female,50-54,27
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Female,55-59,14
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Female,60-64,8
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Female,65-69,8
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Female,70-74,9
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Female,75-79,2
2019,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Female,80+,8
2019,Vanuatu,Tafea,Tanna,North Tanna,Male,0-4,375
2019,Vanuatu,Tafea,Tanna,North Tanna,Male,5-9,372
2019,Vanuatu,Tafea,Tanna,North Tanna,Male,10-14,311
2019,Vanuatu,Tafea,Tanna,North Tanna,Male,15-19,159
2019,Vanuatu,Tafea,Tanna,North Tanna,Male,20-24,113
2019,Vanuatu,Tafea,Tanna,North Tanna,Male,25-29,106
2019,Vanuatu,Tafea,Tanna,North Tanna,Male,30-34,89
2019,Vanuatu,Tafea,Tanna,North Tanna,Male,35-39,115
2019,Vanuatu,Tafea,Tanna,North Tanna,Male,40-44,92
2019,Vanuatu,Tafea,Tanna,North Tanna,Male,45-49,72
2019,Vanuatu,Tafea,Tanna,North Tanna,Male,50-54,49
2019,Vanuatu,Tafea,Tanna,North Tanna,Male,55-59,48
2019,Vanuatu,Tafea,Tanna,North Tanna,Male,60-64,42
2019,Vanuatu,Tafea,Tanna,North Tanna,Male,65-69,33
2019,Vanuatu,Tafea,Tanna,North Tanna,Male,70-74,19
2019,Vanuatu,Tafea,Tanna,North Tanna,Male,75-79,11
2019,Vanuatu,Tafea,Tanna,North Tanna,Male,80+,21
2019,Vanuatu,Tafea,Tanna,North Tanna,Female,0-4,345
2019,Vanuatu,Tafea,Tanna,North Tanna,Female,5-9,350
2019,Vanuatu,Tafea,Tanna,North Tanna,Female,10-14,294
2019,Vanuatu,Tafea,Tanna,North Tanna,Female,15-19,183
2019,Vanuatu,Tafea,Tanna,North Tanna,Female,20-24,180
2019,Vanuatu,Tafea,Tanna,North Tanna,Female,25-29,162
2019,Vanuatu,Tafea,Tanna,North Tanna,Female,30-34,109
2019,Vanuatu,Tafea,Tanna,North Tanna,Female,35-39,111
2019,Vanuatu,Tafea,Tanna,North Tanna,Female,40-44,87
2019,Vanuatu,Tafea,Tanna,North Tanna,Female,45-49,81
2019,Vanuatu,Tafea,Tanna,North Tanna,Female,50-54,66
2019,Vanuatu,Tafea,Tanna,North Tanna,Female,55-59,36
2019,Vanuatu,Tafea,Tanna,North Tanna,Female,60-64,42
2019,Vanuatu,Tafea,Tanna,North Tanna,Female,65-69,33
2019,Vanuatu,Tafea,Tanna,North Tanna,Female,70-74,11
2019,Vanuatu,Tafea,Tanna,North Tanna,Female,75-79,10
2019,Vanuatu,Tafea,Tanna,North Tanna,Female,80+,20
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Male,0-4,52
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Male,5-9,48
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Male,10-14,39
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Male,15-19,15
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Male,20-24,22
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Male,25-29,18
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Male,30-34,18
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Male,35-39,18
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Male,40-44,11
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Male,45-49,14
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Male,50-54,9
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Male,55-59,6
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Male,60-64,5
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Male,65-69,10
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Male,70-74,7
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Male,75-79,3
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Male,80+,4
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Female,0-4,62
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Female,5-9,58
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Female,10-14,41
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Female,15-19,14
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Female,20-24,21
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Female,25-29,27
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Female,30-34,19
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Female,35-39,19
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Female,40-44,6
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Female,45-49,10
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Female,50-54,7
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Female,55-59,9
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Female,60-64,5
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Female,65-69,4
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Female,70-74,7
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Female,75-79,3
2019,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Female,80+,9
2019,Vanuatu,Tafea,Tanna,South Tanna,Male,0-4,140
2019,Vanuatu,Tafea,Tanna,South Tanna,Male,5-9,122
2019,Vanuatu,Tafea,Tanna,South Tanna,Male,10-14,97
2019,Vanuatu,Tafea,Tanna,South Tanna,Male,15-19,86
2019,Vanuatu,Tafea,Tanna,South Tanna,Male,20-24,34
2019,Vanuatu,Tafea,Tanna,South Tanna,Male,25-29,46
2019,Vanuatu,Tafea,Tanna,South Tanna,Male,30-34,40
2019,Vanuatu,Tafea,Tanna,South Tanna,Male,35-39,29
2019,Vanuatu,Tafea,Tanna,South Tanna,Male,40-44,27
2019,Vanuatu,Tafea,Tanna,South Tanna,Male,45-49,24
2019,Vanuatu,Tafea,Tanna,South Tanna,Male,50-54,19
2019,Vanuatu,Tafea,Tanna,South Tanna,Male,55-59,31
2019,Vanuatu,Tafea,Tanna,South Tanna,Male,60-64,14
2019,Vanuatu,Tafea,Tanna,South Tanna,Male,65-69,13
2019,Vanuatu,Tafea,Tanna,South Tanna,Male,70-74,6
2019,Vanuatu,Tafea,Tanna,South Tanna,Male,75-79,6
2019,Vanuatu,Tafea,Tanna,South Tanna,Male,80+,11
2019,Vanuatu,Tafea,Tanna,South Tanna,Female,0-4,118
2019,Vanuatu,Tafea,Tanna,South Tanna,Female,5-9,101
2019,Vanuatu,Tafea,Tanna,South Tanna,Female,10-14,72
2019,Vanuatu,Tafea,Tanna,South Tanna,Female,15-19,86
2019,Vanuatu,Tafea,Tanna,South Tanna,Female,20-24,64
2019,Vanuatu,Tafea,Tanna,South Tanna,Female,25-29,58
2019,Vanuatu,Tafea,Tanna,South Tanna,Female,30-34,39
2019,Vanuatu,Tafea,Tanna,South Tanna,Female,35-39,41
2019,Vanuatu,Tafea,Tanna,South Tanna,Female,40-44,28
2019,Vanuatu,Tafea,Tanna,South Tanna,Female,45-49,20
2019,Vanuatu,Tafea,Tanna,South Tanna,Female,50-54,28
2019,Vanuatu,Tafea,Tanna,South Tanna,Female,55-59,33
2019,Vanuatu,Tafea,Tanna,South Tanna,Female,60-64,17
2019,Vanuatu,Tafea,Tanna,South Tanna,Female,65-69,10
2019,Vanuatu,Tafea,Tanna,South Tanna,Female,70-74,4
2019,Vanuatu,Tafea,Tanna,South Tanna,Female,75-79,6
2019,Vanuatu,Tafea,Tanna,South Tanna,Female,80+,11
2019,Vanuatu,Tafea,Tanna,South West Tanna,Male,0-4,528
2019,Vanuatu,Tafea,Tanna,South West Tanna,Male,5-9,554
2019,Vanuatu,Tafea,Tanna,South West Tanna,Male,10-14,466
2019,Vanuatu,Tafea,Tanna,South West Tanna,Male,15-19,325
2019,Vanuatu,Tafea,Tanna,South West Tanna,Male,20-24,192
2019,Vanuatu,Tafea,Tanna,South West Tanna,Male,25-29,218
2019,Vanuatu,Tafea,Tanna,South West Tanna,Male,30-34,105
2019,Vanuatu,Tafea,Tanna,South West Tanna,Male,35-39,176
2019,Vanuatu,Tafea,Tanna,South West Tanna,Male,40-44,144
2019,Vanuatu,Tafea,Tanna,South West Tanna,Male,45-49,84
2019,Vanuatu,Tafea,Tanna,South West Tanna,Male,50-54,61
2019,Vanuatu,Tafea,Tanna,South West Tanna,Male,55-59,70
2019,Vanuatu,Tafea,Tanna,South West Tanna,Male,60-64,33
2019,Vanuatu,Tafea,Tanna,South West Tanna,Male,65-69,44
2019,Vanuatu,Tafea,Tanna,South West Tanna,Male,70-74,29
2019,Vanuatu,Tafea,Tanna,South West Tanna,Male,75-79,16
2019,Vanuatu,Tafea,Tanna,South West Tanna,Male,80+,20
2019,Vanuatu,Tafea,Tanna,South West Tanna,Female,0-4,530
2019,Vanuatu,Tafea,Tanna,South West Tanna,Female,5-9,519
2019,Vanuatu,Tafea,Tanna,South West Tanna,Female,10-14,413
2019,Vanuatu,Tafea,Tanna,South West Tanna,Female,15-19,323
2019,Vanuatu,Tafea,Tanna,South West Tanna,Female,20-24,225
2019,Vanuatu,Tafea,Tanna,South West Tanna,Female,25-29,306
2019,Vanuatu,Tafea,Tanna,South West Tanna,Female,30-34,134
2019,Vanuatu,Tafea,Tanna,South West Tanna,Female,35-39,191
2019,Vanuatu,Tafea,Tanna,South West Tanna,Female,40-44,125
2019,Vanuatu,Tafea,Tanna,South West Tanna,Female,45-49,104
2019,Vanuatu,Tafea,Tanna,South West Tanna,Female,50-54,62
2019,Vanuatu,Tafea,Tanna,South West Tanna,Female,55-59,69
2019,Vanuatu,Tafea,Tanna,South West Tanna,Female,60-64,36
2019,Vanuatu,Tafea,Tanna,South West Tanna,Female,65-69,49
2019,Vanuatu,Tafea,Tanna,South West Tanna,Female,70-74,16
2019,Vanuatu,Tafea,Tanna,South West Tanna,Female,75-79,20
2019,Vanuatu,Tafea,Tanna,South West Tanna,Female,80+,18
2019,Vanuatu,Tafea,Tanna,West Tanna,Male,0-4,714
2019,Vanuatu,Tafea,Tanna,West Tanna,Male,5-9,767
2019,Vanuatu,Tafea,Tanna,West Tanna,Male,10-14,586
2019,Vanuatu,Tafea,Tanna,West Tanna,Male,15-19,362
2019,Vanuatu,Tafea,Tanna,West Tanna,Male,20-24,261
2019,Vanuatu,Tafea,Tanna,West Tanna,Male,25-29,326
2019,Vanuatu,Tafea,Tanna,West Tanna,Male,30-34,229
2019,Vanuatu,Tafea,Tanna,West Tanna,Male,35-39,242
2019,Vanuatu,Tafea,Tanna,West Tanna,Male,40-44,190
2019,Vanuatu,Tafea,Tanna,West Tanna,Male,45-49,166
2019,Vanuatu,Tafea,Tanna,West Tanna,Male,50-54,124
2019,Vanuatu,Tafea,Tanna,West Tanna,Male,55-59,127
2019,Vanuatu,Tafea,Tanna,West Tanna,Male,60-64,89
2019,Vanuatu,Tafea,Tanna,West Tanna,Male,65-69,57
2019,Vanuatu,Tafea,Tanna,West Tanna,Male,70-74,39
2019,Vanuatu,Tafea,Tanna,West Tanna,Male,75-79,37
2019,Vanuatu,Tafea,Tanna,West Tanna,Male,80+,36
2019,Vanuatu,Tafea,Tanna,West Tanna,Female,0-4,648
2019,Vanuatu,Tafea,Tanna,West Tanna,Female,5-9,662
2019,Vanuatu,Tafea,Tanna,West Tanna,Female,10-14,524
2019,Vanuatu,Tafea,Tanna,West Tanna,Female,15-19,365
2019,Vanuatu,Tafea,Tanna,West Tanna,Female,20-24,409
2019,Vanuatu,Tafea,Tanna,West Tanna,Female,25-29,392
2019,Vanuatu,Tafea,Tanna,West Tanna,Female,30-34,307
2019,Vanuatu,Tafea,Tanna,West Tanna,Female,35-39,241
2019,Vanuatu,Tafea,Tanna,West Tanna,Female,40-44,215
2019,Vanuatu,Tafea,Tanna,West Tanna,Female,45-49,165
2019,Vanuatu,Tafea,Tanna,West Tanna,Female,50-54,133
2019,Vanuatu,Tafea,Tanna,West Tanna,Female,55-59,96
2019,Vanuatu,Tafea,Tanna,West Tanna,Female,60-64,71
2019,Vanuatu,Tafea,Tanna,West Tanna,Female,65-69,70
2019,Vanuatu,Tafea,Tanna,West Tanna,Female,70-74,38
2019,Vanuatu,Tafea,Tanna,West Tanna,Female,75-79,34
2019,Vanuatu,Tafea,Tanna,West Tanna,Female,80+,43
2019,Vanuatu,Tafea,Tanna,Whitesands,Male,0-4,517
2019,Vanuatu,Tafea,Tanna,Whitesands,Male,5-9,608
2019,Vanuatu,Tafea,Tanna,Whitesands,Male,10-14,519
2019,Vanuatu,Tafea,Tanna,Whitesands,Male,15-19,311
2019,Vanuatu,Tafea,Tanna,Whitesands,Male,20-24,232
2019,Vanuatu,Tafea,Tanna,Whitesands,Male,25-29,275
2019,Vanuatu,Tafea,Tanna,Whitesands,Male,30-34,183
